siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_com;insee;nom_com;ptot_com;pmun_com;pcap_com
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59296;HECQ;272;270;2
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59549;SALESCHES;321;315;6
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59468;POTELLE;360;350;10
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59607;VENDEGIES-AU-BOIS;391;387;4
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59259;GHISSIGNIES;437;423;14
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59518;RUESNES;503;496;7
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59057;BEAUDIGNIES;550;537;13
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59363;LOUVIGNIES-QUESNOY;913;901;12
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59325;JOLIMETZ;931;915;16
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59381;MARESCHES;957;939;18
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59639;WARGNIES-LE-GRAND;1064;1048;16
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59323;JENLAIN;1171;1140;31
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59194;ENGLEFONTAINE;1340;1327;13
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59464;POIX-DU-NORD;2033;2013;20
245900972;CC DU PAYS QUERCITAIN;CC;4TX;16748;16388;360;17;59481;QUESNOY;5089;4917;172
245900980;CC FRONTALIERE NE AVESNOIS;CC;4TX;3202;3157;45;3;59003;AIBES;390;385;5
245900980;CC FRONTALIERE NE AVESNOIS;CC;4TX;3202;3157;45;3;59101;BOUSIGNIES-SUR-ROC;411;410;1
245900980;CC FRONTALIERE NE AVESNOIS;CC;4TX;3202;3157;45;3;59157;COUSOLRE;2401;2362;39
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59469;PRADELLES;186;184;2
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59073;BERTHEN;527;517;10
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59091;BORRE;551;540;11
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59582;STRAZEELE;690;681;9
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59237;FLETRE;756;742;14
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59180;DOULIEU;1253;1229;24
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59535;SAINT-JANS-CAPPEL;1496;1472;24
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59086;BOESCHEPE;2044;2012;32
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59401;METEREN;2152;2114;38
245900998;CC MTS FLANDRE;CC;4TX;11884;11676;208;10;59615;VIEUX-BERQUIN;2229;2185;44
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59448;OOST-CAPPEL;396;391;5
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59046;BAMBECQUE;659;655;4
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59404;MOERES;683;670;13
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59326;KILLEM;1019;989;30
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59605;UXEM;1101;1076;25
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59499;REXPOEDE;1580;1546;34
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59641;WARHEM;1881;1831;50
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59260;GHYVELDE;3075;3009;66
245901004;CC DE FLANDRE;CC;TPU;14300;13982;318;9;59309;HONDSCHOOTE;3906;3815;91
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59188;ECUELIN;120;120;0
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59187;ECLAIBES;280;270;10
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59556;SASSEGNIES;298;290;8
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59103;BOUSSIERES-SUR-SAMBRE;439;429;10
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59542;SAINT-REMY-CHAUSSEE;475;469;6
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59351;LIMONT-FONTAINE;612;599;13
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59058;BEAUFORT;1031;1012;19
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59543;SAINT-REMY-DU-NORD;1283;1265;18
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59068;BERLAIMONT;3276;3229;47
245901020;CC SAMBRE-AVESNES;CC;TPU;24015;23712;303;10;59291;HAUTMONT;16201;16029;172
245901038;CC DU SOLESMOIS;CC;4TX;6463;6300;163;4;59060;BEAURAIN;175;171;4
245901038;CC DU SOLESMOIS;CC;4TX;6463;6300;163;4;59506;ROMERIES;357;350;7
245901038;CC DU SOLESMOIS;CC;4TX;6463;6300;163;4;59541;SAINT-PYTHON;1024;1014;10
245901038;CC DU SOLESMOIS;CC;4TX;6463;6300;163;4;59571;SOLESMES;4907;4765;142
245901046;CC DE LA VALLE DE L'HOGNEAU;CC;4TX;1582;1555;27;4;59077;BETTRECHIES;251;246;5
245901046;CC DE LA VALLE DE L'HOGNEAU;CC;4TX;1582;1555;27;4;59070;BERMERIES;312;305;7
245901046;CC DE LA VALLE DE L'HOGNEAU;CC;4TX;1582;1555;27;4;59232;FLAMENGRIE;363;355;8
245901046;CC DE LA VALLE DE L'HOGNEAU;CC;4TX;1582;1555;27;4;59548;SAINT-WAAST;656;649;7
245901061;C.C. :DE LA HAUTE DEULE;CC;TPU;23081;22939;142;5;59133;CARNIN;982;970;12
245901061;C.C. :DE LA HAUTE DEULE;CC;TPU;23081;22939;142;5;59005;ALLENNES-LES-MARAIS;3258;3234;24
245901061;C.C. :DE LA HAUTE DEULE;CC;TPU;23081;22939;142;5;59477;PROVIN;3702;3678;24
245901061;C.C. :DE LA HAUTE DEULE;CC;TPU;23081;22939;142;5;59052;BAUVIN;5364;5338;26
245901061;C.C. :DE LA HAUTE DEULE;CC;TPU;23081;22939;142;5;59011;ANNOEULLIN;9775;9719;56
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59442;OBRECHIES;260;255;5
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59406;MONCEAU-SAINT-WAAST;502;500;2
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59617;VIEUX-MESNIL;505;500;5
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59142;CERFONTAINE;567;559;8
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59190;ELESMES;881;852;29
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59231;FERRIERE-LA-PETITE;1142;1118;24
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59424;NEUF-MESNIL;1398;1381;17
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59151;COLLERET;1677;1649;28
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59021;ASSEVENT;1897;1875;22
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59041;BACHANT;2388;2368;20
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59344;LEVAL;2422;2393;29
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59495;RECQUIGNIES;2531;2490;41
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59467;PONT-SUR-SAMBRE;2605;2564;41
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59385;MARPENT;2684;2649;35
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59104;BOUSSOIS;3513;3449;64
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59514;ROUSIES;4408;4255;153
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59230;FERRIERE-LA-GRANDE;5768;5672;96
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59225;FEIGNIES;7286;7183;103
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59365;LOUVROIL;7361;7251;110
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59033;AULNOYE-AYMERIES;9448;9201;247
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59324;JEUMONT;10953;10775;178
245901087;CA MAUBEUGE VAL DE SAMBRE;CA;TPU;104247;102084;2163;22;59392;MAUBEUGE;34051;33145;906
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59667;ZERMEZEELE;179;178;1
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59655;WEMAERS-CAPPEL;232;230;2
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59443;OCHTEZEELE;245;242;3
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59454;OXELAERE;369;362;7
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59282;HARDIFORT;375;366;9
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59119;BUYSSCHEURE;468;453;15
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59669;ZUYTPEENE;478;469;9
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59436;NOORDPEENE;684;674;10
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59536;SAINTE-MARIE-CAPPEL;696;688;8
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59516;RUBROUCK;784;772;12
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59054;BAVINCHOVE;973;955;18
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59018;ARNEKE;1585;1549;36
245901103;CC DU PAYS DE CASSEL;CC;4TX;9478;9228;250;13;59135;CASSEL;2410;2290;120
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59111;BROXEELE;277;269;8
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59628;VOLCKERINCKHOVE;497;487;10
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59338;LEDRINGHEM;520;507;13
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59397;MERCKEGHEM;551;540;11
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59337;LEDERZEELE;574;562;12
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59433;NIEURLET;951;934;17
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59666;ZEGERSCAPPEL;1214;1200;14
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59305;HERZEELE;1313;1293;20
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59089;BOLLEZEELE;1409;1382;27
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59210;ESQUELBECQ;2156;2124;32
245901111;CC DU PAYS DE L'YSER;CC;4TX;14619;14275;344;11;59663;WORMHOUT;5157;4977;180
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59652;WAVRECHAIN-SOUS-FAULX;370;368;2
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59446;OISY;479;471;8
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59645;WASNES-AU-BAC;518;512;6
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59403;MILLONFOSSE;614;607;7
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59144;CHATEAU-L'ABBAYE;763;759;4
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59440;NOYELLES-SUR-SELLE;835;826;9
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59391;MASTAING;884;878;6
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59393;MAULDE;892;880;12
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59434;NIVELLE;1199;1187;12
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59313;HORDAIN;1200;1190;10
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59348;LIEU-SAINT-AMAND;1258;1247;11
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59038;AVESNES-LE-SEC;1294;1281;13
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59064;BELLAING;1323;1305;18
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59114;BRUILLE-SAINT-AMAND;1482;1470;12
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59387;MARQUETTE-EN-OSTREVANT;1530;1514;16
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59238;FLINES-LES-MORTAGNE;1541;1528;13
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59418;MORTAGNE-DU-NORD;1595;1580;15
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59651;WAVRECHAIN-SOUS-DENAIN;1749;1731;18
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59297;HELESMES;1835;1822;13
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59288;HAULCHIN;2596;2566;30
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59589;THIANT;2602;2568;34
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59285;HASPRES;2780;2753;27
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59429;NEUVILLE-SUR-ESCAUT;2820;2799;21
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59292;HAVELUY;3100;3084;16
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59284;HASNON;3211;3180;31
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59564;SENTINELLE;3437;3357;80
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59504;ROEULX;3462;3431;31
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59361;LOURCHES;3815;3781;34
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59302;HERIN;3979;3939;40
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59002;ABSCON;4156;4135;21
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59092;BOUCHAIN;4327;4282;45
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59632;WALLERS;5623;5582;41
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59603;TRITH-SAINT-LEGER;6285;6195;90
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59205;ESCAUDAIN;9383;9328;55
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59179;DOUCHY-LES-MINES;10497;10413;84
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59491;RAISMES;13811;13699;112
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59526;SAINT-AMAND-LES-EAUX;17331;17175;156
245901145;CA DE LA PORTE DU HAINAUT;CA;TPU;145160;143783;1377;38;59172;DENAIN;20584;20360;224
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59596;TILLOY-LEZ-MARCHIENNES;410;405;5
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59642;WARLAING;465;461;4
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59354;LOFFRE;734;726;8
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59192;EMERCHICOURT;1003;921;82
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59637;WANDIGNIES-HAMAGE;1142;1123;19
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59113;BRUILLE-LEZ-MARCHIENNES;1219;1213;6
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59203;ERRE;1355;1346;9
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59501;RIEULAY;1438;1423;15
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59629;VRED;1461;1443;18
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59185;ECAILLON;2022;2004;18
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59345;LEWARDE;2828;2782;46
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59409;MONCHECOURT;2932;2900;32
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59314;HORNAING;2964;2942;22
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59024;AUBERCHICOURT;4606;4556;50
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59390;MASNY;4610;4571;39
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59375;MARCHIENNES;4684;4641;43
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59414;MONTIGNY-EN-OSTREVENT;4879;4850;29
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59227;FENAIN;5403;5365;38
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59456;PECQUENCOURT;6627;6361;266
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59008;ANICHE;9897;9768;129
245901152;CC DE L'EST DU DOUAISIS;CC;TPU;72808;71814;994;21;59574;SOMAIN;12129;12013;116
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59530;SAINT-AYBERT;339;339;0
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59505;ROMBIES-ET-MARCHIPONT;584;569;15
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59515;ROUVIGNIES;589;588;1
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59407;MONCHAUX-SUR-ECAILLON;633;623;10
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59480;QUERENAING;829;814;15
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59591;THIVENCELLE;842;839;3
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59215;ESTREUX;876;859;17
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59444;ODOMEZ;923;915;8
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59610;VERCHAIN-MAUGRE;981;966;15
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59019;ARTRES;1080;1071;9
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59166;CURGIES;1217;1192;25
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59613;VICQ;1273;1253;20
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59027;AUBRY-DU-HAINAUT;1463;1435;28
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59559;SEBOURG;1782;1759;23
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59471;PRESEAU;1863;1833;30
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59557;SAULTAIN;2105;2077;28
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59475;PROUVY;2453;2375;78
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59221;FAMARS;2529;2499;30
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59479;QUAROUBLE;3331;3303;28
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59369;MAING;3895;3845;50
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59301;HERGNIES;3885;3849;36
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59207;ESCAUTPONT;4275;4202;73
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59160;CRESPIN;4453;4410;43
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59459;PETITE-FORET;5289;5251;38
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59484;QUIEVRECHAIN;6131;6069;62
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59253;FRESNES-SUR-ESCAUT;7654;7607;47
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59079;BEUVRAGES;7745;7673;72
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59032;AULNOY-LEZ-VALENCIENNES;8079;8002;77
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59447;ONNAING;8848;8779;69
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59153;CONDE-SUR-L'ESCAUT;10607;10527;80
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59616;VIEUX-CONDE;10764;10641;123
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59544;SAINT-SAULVE;11188;11033;155
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59383;MARLY;11788;11666;122
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59112;BRUAY-SUR-L'ESCAUT;11947;11828;119
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59014;ANZIN;14238;14048;190
245901160;CA DE VALENCIENNES AGGLO;CA;TPU;198821;195650;3171;36;59606;VALENCIENNES;42343;40911;1432
245901178;CC DE L'HOUTLAND;CC;TPU;6968;6797;171;7;59568;SERCUS;356;343;13
245901178;CC DE L'HOUTLAND;CC;TPU;6968;6797;171;7;59184;EBBLINGHEM;560;554;6
245901178;CC DE L'HOUTLAND;CC;TPU;6968;6797;171;7;59366;LYNDE;605;591;14
245901178;CC DE L'HOUTLAND;CC;TPU;6968;6797;171;7;59577;STAPLE;624;610;14
245901178;CC DE L'HOUTLAND;CC;TPU;6968;6797;171;7;59308;HONDEGHEM;965;936;29
245901178;CC DE L'HOUTLAND;CC;TPU;6968;6797;171;7;59120;CAESTRE;1714;1677;37
245901178;CC DE L'HOUTLAND;CC;TPU;6968;6797;171;7;59497;RENESCURE;2144;2086;58
245901194;CC D'ORCHIES BEUVRY LA FORET;CC;TPU;10387;10234;153;2;59080;BEUVRY-LA-FORET;2782;2762;20
245901194;CC D'ORCHIES BEUVRY LA FORET;CC;TPU;10387;10234;153;2;59449;ORCHIES;7605;7472;133
245901202;CC DU SUD PELEVOIS;CC;TPU;11583;11495;88;3;59630;WAHAGNIES;2705;2689;16
245901202;CC DU SUD PELEVOIS;CC;TPU;11583;11495;88;3;59592;THUMERIES;3419;3394;25
245901202;CC DU SUD PELEVOIS;CC;TPU;11583;11495;88;3;59452;OSTRICOURT;5459;5412;47
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59513;ROUCOURT;379;369;10
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59115;BRUNEMONT;411;408;3
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59379;MARCQ-EN-OSTREVENT;538;531;7
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59620;VILLERS-AU-TERTRE;662;655;7
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59211;ESQUERCHIN;736;723;13
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59280;HAMEL;760;738;22
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59199;ERCHIN;797;781;16
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59117;BUGNICOURT;889;870;19
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59254;FRESSAIN;940;925;15
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59007;ANHIERS;993;985;8
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59214;ESTREES;1061;1038;23
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59026;AUBIGNY-AU-BAC;1058;1048;10
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59263;GOEULZIN;1113;1096;17
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59126;CANTIN;1438;1318;120
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59228;FERIN;1374;1351;23
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59336;LECLUSE;1604;1589;15
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59224;FECHAIN;1936;1868;68
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59334;LAUWIN-PLANQUE;1922;1900;22
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59015;ARLEUX;2607;2567;40
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59486;RACHES;2844;2813;31
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59156;COURCHELETTES;2886;2851;35
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59489;RAIMBEAUCOURT;4399;4335;64
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59276;GUESNAIN;4930;4882;48
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59329;LAMBRES-LEZ-DOUAI;5000;4911;89
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59170;DECHY;5377;5283;94
245901228;CA DU DOUAISIS;CA;TPU;155443;151183;4260;34;59239;FLINES-LEZ-RACHES;5504;5441;63
